learnerID,learnerProfile,testID,theta,realScore,Timestamp
A090000485,F;S01;9,A090000044,0.3012587807,0.5120942188,2021-01-08 06:08:25.336946
A090000261,M;S01;9,A090000044,-0.1478973319,0.3389457199,2021-01-08 06:08:25.336946
A090000127,F;S01;9,A090000044,0.1931741924,0.4611948702,2021-01-08 06:08:25.336946
A090000435,F;S01;9,A090000044,0.7252012784,0.7403417664,2021-01-08 06:08:25.336946
A090000563,F;S01;9,A090000044,-0.9299397138,0.2067625562,2021-01-08 06:08:25.336946
A090000338,M;S01;9,A090000044,-0.2251660676,0.3186519019,2021-01-08 06:08:25.336946
A090000147,M;S01;9,A090000044,0.7445523149,0.7475015003,2021-01-08 06:08:25.336946
A090000223,F;S01;9,A090000044,0.6458219934,0.7070482134,2021-01-08 06:08:25.336946
A090000552,M;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000064,M;S01;9,A090000044,-0.4429617253,0.2726712521,2021-01-08 06:08:25.336946
A090000610,M;S01;9,A090000044,-0.2675038683,0.3085218329,2021-01-08 06:08:25.336946
A090000082,M;S01;9,A090000044,-1.0006112737,0.1999869256,2021-01-08 06:08:25.336946
A090000670,F;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000544,M;S01;9,A090000044,-0.6083042139,0.2458318822,2021-01-08 06:08:25.336946
A090000060,M;S01;9,A090000044,-0.9811936227,0.2017922211,2021-01-08 06:08:25.336946
A090000443,F;S01;9,A090000044,-0.2251660676,0.3186519019,2021-01-08 06:08:25.336946
A090000576,M;S01;9,A090000044,1.0766052613,0.8406704998,2021-01-08 06:08:25.336946
A090000629,M;S01;9,A090000044,-0.9870209708,0.2012460414,2021-01-08 06:08:25.336946
A090000107,M;S01;9,A090000044,0.7445523149,0.7475015003,2021-01-08 06:08:25.336946
A090000325,M;S01;9,A090000044,1.0766052613,0.8406704998,2021-01-08 06:08:25.336946
A090000614,M;S01;9,A090000044,-0.9870209708,0.2012460414,2021-01-08 06:08:25.336946
A090000254,F;S01;9,A090000044,0.2491258527,0.4866291342,2021-01-08 06:08:25.336946
A090000015,M;S01;9,A090000044,-0.9252305132,0.207234542,2021-01-08 06:08:25.336946
A090000654,F;S01;9,A090000044,1.0766052613,0.8406704998,2021-01-08 06:08:25.336946
A090000699,M;S01;9,A090000044,-0.9870209708,0.2012460414,2021-01-08 06:08:25.336946
A090000637,F;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000207,M;S01;9,A090000044,1.0704565885,0.8392567169,2021-01-08 06:08:25.336946
A090000729,M;S01;9,A090000044,-0.1478973319,0.3389457199,2021-01-08 06:08:25.336946
A090000530,M;S01;9,A090000044,-0.4429617253,0.2726712521,2021-01-08 06:08:25.336946
A090000391,M;S01;9,A090000044,-0.5646096536,0.2523904094,2021-01-08 06:08:25.336946
A090000065,F;S01;9,A090000044,0.8384223591,0.7784214668,2021-01-08 06:08:25.336946
A090000115,F;S01;9,A090000044,-0.9870209708,0.2012460414,2021-01-08 06:08:25.336946
A090000175,M;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000620,M;S01;9,A090000044,-1.0005520251,0.1999923706,2021-01-08 06:08:25.336946
A090000089,M;S01;9,A090000044,-0.0090207959,0.3820899767,2021-01-08 06:08:25.336946
A090000459,M;S01;9,A090000044,-1.0005520251,0.1999923706,2021-01-08 06:08:25.336946
A090000524,M;S01;9,A090000044,-0.4604764387,0.2695504086,2021-01-08 06:08:25.336946
A090000370,M;S01;9,A090000044,-0.4683783549,0.2681659343,2021-01-08 06:08:25.336946
A090000339,F;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000687,F;S01;9,A090000044,-0.1843405623,0.3290687193,2021-01-08 06:08:25.336946
A090000483,M;S01;9,A090000044,-0.9870209708,0.2012460414,2021-01-08 06:08:25.336946
A090000290,M;S01;9,A090000044,-0.9252305132,0.207234542,2021-01-08 06:08:25.336946
A090000439,F;S01;9,A090000044,0.2289891044,0.4772703534,2021-01-08 06:08:25.336946
A090000251,F;S01;9,A090000044,0.6732029567,0.7193203747,2021-01-08 06:08:25.336946
A090000271,M;S01;9,A090000044,0.8729949388,0.7886082606,2021-01-08 06:08:25.336946
A090000099,F;S01;9,A090000044,-0.1852991179,0.3288164571,2021-01-08 06:08:25.336946
A090000188,M;S01;9,A090000044,-0.5501235146,0.2546440388,2021-01-08 06:08:25.336946
A090000093,F;S01;9,A090000044,1.0766052613,0.8406704998,2021-01-08 06:08:25.336946
A090000256,F;S01;9,A090000044,0.231130718,0.4782542124,2021-01-08 06:08:25.336946
A090000201,F;S01;9,A090000044,-0.5501235146,0.2546440388,2021-01-08 06:08:25.336946
A090000105,F;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000220,F;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000155,F;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000197,F;S01;9,A090000044,0.8729949388,0.7886082606,2021-01-08 06:08:25.336946
A090000441,F;S01;9,A090000044,-0.5501235146,0.2546440388,2021-01-08 06:08:25.336946
A090000136,F;S01;9,A090000044,0.231130718,0.4782542124,2021-01-08 06:08:25.336946
A090000384,M;S01;9,A090000044,0.5265319649,0.6430651163,2021-01-08 06:08:25.336946
A090000292,M;S01;9,A090000044,-1.0006112737,0.1999869256,2021-01-08 06:08:25.336946
A090000257,M;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000590,F;S01;9,A090000044,-0.4429617253,0.2726712521,2021-01-08 06:08:25.336946
A090000216,M;S01;9,A090000044,0.5265319649,0.6430651163,2021-01-08 06:08:25.336946
A090000581,F;S01;9,A090000044,0.8384223591,0.7784214668,2021-01-08 06:08:25.336946
A090000075,M;S01;9,A090000044,0.1458268788,0.4409499474,2021-01-08 06:08:25.336946
A090000609,F;S01;9,A090000044,0.0577714526,0.4061008851,2021-01-08 06:08:25.336946
A090000272,M;S01;9,A090000044,-0.9870209708,0.2012460414,2021-01-08 06:08:25.336946
A090000303,F;S01;9,A090000044,0.5680188593,0.6671281099,2021-01-08 06:08:25.336946
A090000730,F;S01;9,A090000044,-0.1380299526,0.3417183583,2021-01-08 06:08:25.336946
A090000198,M;S01;9,A090000044,-0.1843405623,0.3290687193,2021-01-08 06:08:25.336946
A090000315,F;S01;9,A090000044,0.0331611798,0.3970071006,2021-01-08 06:08:25.336946
A090000117,F;S01;9,A090000044,-0.9299397138,0.2067625562,2021-01-08 06:08:25.336946
A090000481,M;S01;9,A090000044,-0.1843405623,0.3290687193,2021-01-08 06:08:25.336946
A090000696,F;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000283,M;S01;9,A090000044,-0.0663103564,0.3631954262,2021-01-08 06:08:25.336946
A090000503,M;S01;9,A090000044,-1.0005520251,0.1999923706,2021-01-08 06:08:25.336946
A090000508,F;S01;9,A090000044,0.5316530157,0.6461158769,2021-01-08 06:08:25.336946
A090000030,F;S01;9,A090000044,-0.5501235146,0.2546440388,2021-01-08 06:08:25.336946
A090000031,M;S01;9,A090000044,1.0704565885,0.8392567169,2021-01-08 06:08:25.336946
A090000574,M;S01;9,A090000044,0.7445523149,0.7475015003,2021-01-08 06:08:25.336946
A090000566,F;S01;9,A090000044,-0.2251660676,0.3186519019,2021-01-08 06:08:25.336946
A090000026,M;S01;9,A090000044,0.3012587807,0.5120942188,2021-01-08 06:08:25.336946
A090000371,F;S01;9,A090000044,0.5632957186,0.6644723505,2021-01-08 06:08:25.336946
A090000062,M;S01;9,A090000044,0.8729949388,0.7886082606,2021-01-08 06:08:25.336946
A090000469,M;S01;9,A090000044,-0.9252305132,0.207234542,2021-01-08 06:08:25.336946
A090000033,M;S01;9,A090000044,0.446684125,0.5942110899,2021-01-08 06:08:25.336946
A090000023,F;S01;9,A090000044,-0.4429617253,0.2726712521,2021-01-08 06:08:25.336946
A090000202,M;S01;9,A090000044,0.7445523149,0.7475015003,2021-01-08 06:08:25.336946
A090000342,M;S01;9,A090000044,0.4371865083,0.5884122192,2021-01-08 06:08:25.336946
A090000288,F;S01;9,A090000044,0.1866381385,0.4583344395,2021-01-08 06:08:25.336946
A090000140,M;S01;9,A090000044,0.3115461669,0.5173536652,2021-01-08 06:08:25.336946
A090000074,F;S01;9,A090000044,0.7445523149,0.7475015003,2021-01-08 06:08:25.336946
A090000403,M;S01;9,A090000044,-1.0006112737,0.1999869256,2021-01-08 06:08:25.336946
A090000243,M;S01;9,A090000044,-0.2251660676,0.3186519019,2021-01-08 06:08:25.336946
A090000417,F;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000431,M;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000059,M;S01;9,A090000044,0.5539877059,0.6591703399,2021-01-08 06:08:25.336946
A090000718,F;S01;9,A090000044,-1.0005520251,0.1999923706,2021-01-08 06:08:25.336946
A090000047,M;S01;9,A090000044,0.0057723505,0.3872245069,2021-01-08 06:08:25.336946
A090000355,F;S01;9,A090000044,0.8186057086,0.7723319175,2021-01-08 06:08:25.336946
A090000226,F;S01;9,A090000044,0.206024776,0.4668831507,2021-01-08 06:08:25.336946
A090000445,M;S01;9,A090000044,0.8384223591,0.7784214668,2021-01-08 06:08:25.336946
A090000663,F;S01;9,A090000044,0.3842536482,0.5569947821,2021-01-08 06:08:25.336946
A090000081,F;S01;9,A090000044,-0.2041921901,0.3239207244,2021-01-08 06:08:25.336946
A090000543,M;S01;9,A090000044,-1.0005520251,0.1999923706,2021-01-08 06:08:25.336946
A090000007,F;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000057,F;S01;9,A090000044,0.0577714526,0.4061008851,2021-01-08 06:08:25.336946
A090000664,F;S01;9,A090000044,1.0704565885,0.8392567169,2021-01-08 06:08:25.336946
A090000210,M;S01;9,A090000044,-0.9252305132,0.207234542,2021-01-08 06:08:25.336946
A090000017,M;S01;9,A090000044,0.0331611798,0.3970071006,2021-01-08 06:08:25.336946
A090000170,M;S01;9,A090000044,-1.0006112737,0.1999869256,2021-01-08 06:08:25.336946
A090000176,F;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000213,F;S01;9,A090000044,-0.0861444271,0.3570179418,2021-01-08 06:08:25.336946
A090000184,M;S01;9,A090000044,-0.2251660676,0.3186519019,2021-01-08 06:08:25.336946
A090000550,F;S01;9,A090000044,0.8729949388,0.7886082606,2021-01-08 06:08:25.336946
A090000308,F;S01;9,A090000044,0.7445523149,0.7475015003,2021-01-08 06:08:25.336946
A090000659,M;S01;9,A090000044,-0.2251660676,0.3186519019,2021-01-08 06:08:25.336946
A090000266,F;S01;9,A090000044,1.0766052613,0.8406704998,2021-01-08 06:08:25.336946
A090000051,M;S01;9,A090000044,-0.9493928151,0.2048404491,2021-01-08 06:08:25.336946
A090000589,M;S01;9,A090000044,0.7252012784,0.7403417664,2021-01-08 06:08:25.336946
A090000174,F;S01;9,A090000044,1.0704565885,0.8392567169,2021-01-08 06:08:25.336946
A090000123,F;S01;9,A090000044,1.0766052613,0.8406704998,2021-01-08 06:08:25.336946
A090000222,M;S01;9,A090000044,-0.4683783549,0.2681659343,2021-01-08 06:08:25.336946
A090000592,F;S01;9,A090000044,0.144644273,0.4404580735,2021-01-08 06:08:25.336946
A090000385,F;S01;9,A090000044,0.377590608,0.5531800742,2021-01-08 06:08:25.336946
A090000704,F;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000330,M;S01;9,A090000044,-0.0689131936,0.3623741787,2021-01-08 06:08:25.336946
A090000018,M;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000668,M;S01;9,A090000044,-1.0005520251,0.1999923706,2021-01-08 06:08:25.336946
A090000084,M;S01;9,A090000044,0.7006916193,0.7307799108,2021-01-08 06:08:25.336946
A090000169,M;S01;9,A090000044,-1.0006112737,0.1999869256,2021-01-08 06:08:25.336946
A090000584,F;S01;9,A090000044,0.7945425236,0.764653228,2021-01-08 06:08:25.336946
A090000549,M;S01;9,A090000044,1.0534901478,0.8353094268,2021-01-08 06:08:25.336946
A090000006,M;S01;9,A090000044,1.0766052613,0.8406704998,2021-01-08 06:08:25.336946
A090000411,M;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000420,M;S01;9,A090000044,0.427191056,0.5823506618,2021-01-08 06:08:25.336946
A090000150,M;S01;9,A090000044,1.0766052613,0.8406704998,2021-01-08 06:08:25.336946
A090000418,F;S01;9,A090000044,-0.9870209708,0.2012460414,2021-01-08 06:08:25.336946
A090000275,F;S01;9,A090000044,0.1682365412,0.4503959546,2021-01-08 06:08:25.336946
A090000546,F;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000278,M;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000421,M;S01;9,A090000044,-0.5501235146,0.2546440388,2021-01-08 06:08:25.336946
A090000113,M;S01;9,A090000044,0.6514529795,0.7096455511,2021-01-08 06:08:25.336946
A090000189,F;S01;9,A090000044,0.6162734566,0.6927717122,2021-01-08 06:08:25.336946
A090000438,M;S01;9,A090000044,1.4450741504,0.9098031894,2021-01-08 06:08:25.336946
A090000518,F;S01;9,A090000044,-0.2251660676,0.3186519019,2021-01-08 06:08:25.336946
A090000209,M;S01;9,A090000044,0.0037731933,0.3865244916,2021-01-08 06:08:25.336946
A090000685,F;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000570,F;S01;9,A090000044,0.5851064866,0.6765282651,2021-01-08 06:08:25.336946
A090000144,M;S01;9,A090000044,-0.9493203737,0.2048475251,2021-01-08 06:08:25.336946
A090000669,M;S01;9,A090000044,-0.2251660676,0.3186519019,2021-01-08 06:08:25.336946
A090000461,M;S01;9,A090000044,0.0432974032,0.4007179314,2021-01-08 06:08:25.336946
A090000381,M;S01;9,A090000044,-0.5110208165,0.2609359509,2021-01-08 06:08:25.336946
A090000629,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000439,F;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000134,M;S01;9,A090000045,-0.4175760321,0.2561291057,2021-01-08 06:08:25.336946
A090000735,F;S01;9,A090000045,-0.8313739331,0.1929489248,2021-01-08 06:08:25.336946
A090000276,F;S01;9,A090000045,0.9499438099,0.8644419881,2021-01-08 06:08:25.336946
A090000111,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000112,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000283,M;S01;9,A090000045,0.2172609883,0.4655816555,2021-01-08 06:08:25.336946
A090000075,M;S01;9,A090000045,0.5889656197,0.6940740249,2021-01-08 06:08:25.336946
A090000420,M;S01;9,A090000045,0.2172609883,0.4655816555,2021-01-08 06:08:25.336946
A090000530,M;S01;9,A090000045,0.8073978774,0.8056826346,2021-01-08 06:08:25.336946
A090000255,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000127,F;S01;9,A090000045,0.8073978774,0.8056826346,2021-01-08 06:08:25.336946
A090000117,F;S01;9,A090000045,0.0437626141,0.3881000355,2021-01-08 06:08:25.336946
A090000033,M;S01;9,A090000045,-0.293085119,0.2843896688,2021-01-08 06:08:25.336946
A090000436,M;S01;9,A090000045,-0.3342622857,0.2745054208,2021-01-08 06:08:25.336946
A090000670,F;S01;9,A090000045,0.8073978774,0.8056826346,2021-01-08 06:08:25.336946
A090000699,M;S01;9,A090000045,-0.8202018134,0.1941364085,2021-01-08 06:08:25.336946
A090000311,M;S01;9,A090000045,0.0098405326,0.3754359572,2021-01-08 06:08:25.336946
A090000251,F;S01;9,A090000045,0.7561088685,0.7818491624,2021-01-08 06:08:25.336946
A090000226,F;S01;9,A090000045,-0.8293804334,0.1931590596,2021-01-08 06:08:25.336946
A090000254,F;S01;9,A090000045,0.0098405326,0.3754359572,2021-01-08 06:08:25.336946
A090000571,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000113,M;S01;9,A090000045,0.0437626141,0.3881000355,2021-01-08 06:08:25.336946
A090000339,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000698,M;S01;9,A090000045,0.2735773031,0.4964941162,2021-01-08 06:08:25.336946
A090000096,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000201,F;S01;9,A090000045,0.3089234137,0.5174024726,2021-01-08 06:08:25.336946
A090000485,F;S01;9,A090000045,0.5629107934,0.6788038919,2021-01-08 06:08:25.336946
A090000703,M;S01;9,A090000045,0.0437626141,0.3881000355,2021-01-08 06:08:25.336946
A090000198,M;S01;9,A090000045,-0.8313739331,0.1929489248,2021-01-08 06:08:25.336946
A090000285,F;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000581,F;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000685,F;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000650,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000288,F;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000664,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000426,M;S01;9,A090000045,0.4101478489,0.5818603734,2021-01-08 06:08:25.336946
A090000099,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000175,M;S01;9,A090000045,0.5678685656,0.6817447322,2021-01-08 06:08:25.336946
A090000015,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000471,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000257,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000461,M;S01;9,A090000045,-0.0271657797,0.3623147118,2021-01-08 06:08:25.336946
A090000503,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000129,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000170,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000335,F;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000188,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000057,F;S01;9,A090000045,0.1521797228,0.4336250095,2021-01-08 06:08:25.336946
A090000552,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000059,M;S01;9,A090000045,0.4508807409,0.6085134937,2021-01-08 06:08:25.336946
A090000669,M;S01;9,A090000045,-0.8202018134,0.1941364085,2021-01-08 06:08:25.336946
A090000610,M;S01;9,A090000045,-0.8271215111,0.1933980905,2021-01-08 06:08:25.336946
A090000064,M;S01;9,A090000045,0.4590254053,0.6138138686,2021-01-08 06:08:25.336946
A090000619,F;S01;9,A090000045,0.4349519617,0.5981075379,2021-01-08 06:08:25.336946
A090000051,M;S01;9,A090000045,-0.3342622857,0.2745054208,2021-01-08 06:08:25.336946
A090000308,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000342,M;S01;9,A090000045,0.7561088685,0.7818491624,2021-01-08 06:08:25.336946
A090000592,F;S01;9,A090000045,-0.293085119,0.2843896688,2021-01-08 06:08:25.336946
A090000469,M;S01;9,A090000045,0.9499438099,0.8644419881,2021-01-08 06:08:25.336946
A090000150,M;S01;9,A090000045,0.7561088685,0.7818491624,2021-01-08 06:08:25.336946
A090000090,F;S01;9,A090000045,0.7561088685,0.7818491624,2021-01-08 06:08:25.336946
A090000037,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000140,M;S01;9,A090000045,0.0437626141,0.3881000355,2021-01-08 06:08:25.336946
A090000730,F;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000432,M;S01;9,A090000045,-0.4175760321,0.2561291057,2021-01-08 06:08:25.336946
A090000292,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000222,M;S01;9,A090000045,-0.8271215111,0.1933980905,2021-01-08 06:08:25.336946
A090000210,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000546,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000477,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000036,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000169,M;S01;9,A090000045,-0.0271657797,0.3623147118,2021-01-08 06:08:25.336946
A090000520,M;S01;9,A090000045,0.5629107934,0.6788038919,2021-01-08 06:08:25.336946
A090000243,M;S01;9,A090000045,-0.0271657797,0.3623147118,2021-01-08 06:08:25.336946
A090000239,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000465,M;S01;9,A090000045,-0.0271657797,0.3623147118,2021-01-08 06:08:25.336946
A090000696,F;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000550,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000048,F;S01;9,A090000045,0.0098405326,0.3754359572,2021-01-08 06:08:25.336946
A090000468,F;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000508,F;S01;9,A090000045,0.8073978774,0.8056826346,2021-01-08 06:08:25.336946
A090000138,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000663,F;S01;9,A090000045,-0.3008760526,0.2824779222,2021-01-08 06:08:25.336946
A090000248,M;S01;9,A090000045,0.2172609883,0.4655816555,2021-01-08 06:08:25.336946
A090000007,F;S01;9,A090000045,0.4080837952,0.5805091312,2021-01-08 06:08:25.336946
A090000003,F;S01;9,A090000045,0.2172609883,0.4655816555,2021-01-08 06:08:25.336946
A090000197,F;S01;9,A090000045,0.5629107934,0.6788038919,2021-01-08 06:08:25.336946
A090000155,F;S01;9,A090000045,0.7561088685,0.7818491624,2021-01-08 06:08:25.336946
A090000371,F;S01;9,A090000045,0.0713367924,0.3988961733,2021-01-08 06:08:25.336946
A090000220,F;S01;9,A090000045,0.4508807409,0.6085134937,2021-01-08 06:08:25.336946
A090000040,F;S01;9,A090000045,0.4080837952,0.5805091312,2021-01-08 06:08:25.336946
A090000668,M;S01;9,A090000045,0.3024183014,0.5134739453,2021-01-08 06:08:25.336946
A090000381,M;S01;9,A090000045,-0.0271657797,0.3623147118,2021-01-08 06:08:25.336946
A090000074,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000562,F;S01;9,A090000045,-0.3941221373,0.2610869454,2021-01-08 06:08:25.336946
A090000309,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000621,M;S01;9,A090000045,-0.4175760321,0.2561291057,2021-01-08 06:08:25.336946
A090000584,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000630,M;S01;9,A090000045,-0.8313739331,0.1929489248,2021-01-08 06:08:25.336946
A090000104,F;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000351,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000653,F;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000050,M;S01;9,A090000045,-0.0271657797,0.3623147118,2021-01-08 06:08:25.336946
A090000620,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000325,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000176,F;S01;9,A090000045,0.5629107934,0.6788038919,2021-01-08 06:08:25.336946
A090000510,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000105,F;S01;9,A090000045,0.3089234137,0.5174024726,2021-01-08 06:08:25.336946
A090000614,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000679,F;S01;9,A090000045,-0.3941221373,0.2610869454,2021-01-08 06:08:25.336946
A090000275,F;S01;9,A090000045,-0.0271657797,0.3623147118,2021-01-08 06:08:25.336946
A090000030,F;S01;9,A090000045,-0.293085119,0.2843896688,2021-01-08 06:08:25.336946
A090000690,M;S01;9,A090000045,0.0098405326,0.3754359572,2021-01-08 06:08:25.336946
A090000385,F;S01;9,A090000045,0.0437626141,0.3881000355,2021-01-08 06:08:25.336946
A090000089,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000266,F;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000544,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000184,M;S01;9,A090000045,-0.3342622857,0.2745054208,2021-01-08 06:08:25.336946
A090000290,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000264,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000441,F;S01;9,A090000045,0.2735773031,0.4964941162,2021-01-08 06:08:25.336946
A090000417,F;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000216,M;S01;9,A090000045,0.5629107934,0.6788038919,2021-01-08 06:08:25.336946
A090000355,F;S01;9,A090000045,-0.3941221373,0.2610869454,2021-01-08 06:08:25.336946
A090000293,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000278,M;S01;9,A090000045,-0.4029781243,0.2591953587,2021-01-08 06:08:25.336946
A090000391,M;S01;9,A090000045,-0.4029781243,0.2591953587,2021-01-08 06:08:25.336946
A090000654,F;S01;9,A090000045,-0.3354924779,0.2742184119,2021-01-08 06:08:25.336946
A090000223,F;S01;9,A090000045,0.8073978774,0.8056826346,2021-01-08 06:08:25.336946
A090000518,F;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000147,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000533,F;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000656,M;S01;9,A090000045,-0.3941221373,0.2610869454,2021-01-08 06:08:25.336946
A090000213,F;S01;9,A090000045,-0.3194113696,0.2780079588,2021-01-08 06:08:25.336946
A090000543,M;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000026,M;S01;9,A090000045,-0.4604475847,0.247491164,2021-01-08 06:08:25.336946
A090000367,F;S01;9,A090000045,0.6435043701,0.7245710191,2021-01-08 06:08:25.336946
A090000063,M;S01;9,A090000045,0.5354788496,0.6622389742,2021-01-08 06:08:25.336946
A090000576,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
A090000315,F;S01;9,A090000045,-0.8377626547,0.1922805791,2021-01-08 06:08:25.336946
A090000062,M;S01;9,A090000045,1.2426503913,0.9450686946,2021-01-08 06:08:25.336946
